t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.79,1.3181374398195154,0.42049416204049384,5.9637906366668,-0.3195309025238653,0.02538227291781417,1.190849460635169
0.7933333333333333,1.3195320113457139,0.4162394051191902,5.962692656123272,-0.3391286458528113,0.02366483493150355,1.1891320226488584
0.7966666666666667,1.3209124492694004,0.4120199939690432,5.961529181298535,-0.35888777401452054,0.02197082076215798,1.1874380084795129
0.8,1.3222788691221428,0.40783619959501405,5.960299690362953,-0.37881559812094123,0.02029983745071613,1.185767025168071
0.8033333333333333,1.3236313888688613,0.40368817731108775,5.9590035687118235,-0.3989190342880914,0.018651458040845635,1.1841186457582005
0.8066666666666668,1.3249701319937661,0.39957613832309113,5.95764018612774,-0.4192050190728521,0.01702527428056755,1.1824924619979225
0.81,1.3262952228808245,0.3955003189252719,5.956208907133718,-0.43968058461717013,0.01542088852178682,1.1808880762391416
0.8133333333333334,1.3276067860048488,0.3914609414117113,5.95470907408704,-0.46035276985679674,0.01383790184104551,1.1793050895584003
0.8166666666666668,1.3289049459314963,0.38745821407632464,5.95314000717926,-0.4812286205212867,0.012275914217002713,1.1777431019343576
0.8200000000000001,1.3301898273172692,0.38349233121286164,5.951501004436201,-0.5023151891339953,0.01073452470002717,1.176201712417382
0.8233333333333334,1.3314615549095146,0.37956347311490574,5.949791341717955,-0.5236195350120834,0.009213331574050646,1.1746805192914054
0.8266666666666668,1.3327202535464244,0.37567180607587425,5.948010272718882,-0.5451487242665144,0.007711932510836683,1.1731791202281916
0.8300000000000001,1.3339660481570352,0.37181748238901896,5.946157028967614,-0.5669098298020528,0.006229924716828712,1.1716971124341835
0.8333333333333334,1.335199063761229,0.3680006403474254,5.944230819827051,-0.5889099313172685,0.004766905072743473,1.1702340927900983
0.8366666666666667,1.3364194254697321,0.36422140424401306,5.942230832494361,-0.6111561153045333,0.0033224702660922326,1.1687896579834471
0.8400000000000001,1.3376272584841165,0.36047988437153555,5.940156232000983,-0.633655475050023,0.0018962169168147622,1.1673634046341697
0.8433333333333334,1.338822688096798,0.35677617702258074,5.938006161212626,-0.6564151106337139,0.00048774169622487623,1.1659549294135796
0.8466666666666667,1.3400058396910381,0.3531103644895701,5.935779740829266,-0.679442128929388,-0.0009033585605232944,1.1645638291568314
0.8500000000000001,1.341176838740943,0.34948251506475936,5.933476069385149,-0.7027436436046299,-0.0022774867482246927,1.16318970096913
0.8533333333333334,1.3423358108114638,0.34589268304023835,5.931094223248791,-0.7263267751208251,-0.0036350453914353806,1.1618321423259195
