t,i,omega,v,E,E_minus_E0
0.059000000000000004,0.1060742596189313,0.014363077497380795,6.0,0.0028131434364213055,0.0028131434364213055
0.059500000000000004,0.11185541783529002,0.01598997997801464,6.0,0.0031281643042365263,0.0031281643042365263
0.06,0.11762492519632797,0.01770267760485359,6.0,0.0034592191416548193,0.0034592191416548193
0.0605,0.12338279984478584,0.01950095289990989,6.0,0.0038062091115486254,0.0038062091115486254
0.061,0.12912905990028217,0.021384588763386912,6.0,0.0041690358283192445,0.0041690358283192445
0.0615,0.13486372345931388,0.023353368473679234,6.0,0.004547601356146639,0.004547601356146639
0.062,0.14058680859525596,0.025407075687372622,6.0,0.004941808207244768,0.004941808207244768
0.0625,0.14629833335836168,0.027545494439244082,6.0,0.005351559340122483,0.005351559340122483
0.063,0.15199831577576242,0.029768409142261785,6.0,0.005776758157849958,0.005776758157849958
0.0635,0.15768677385146776,0.0320756045875851,6.0,0.006217308506330644,0.006217308506330644
0.064,0.16336372556636544,0.034466865944564586,6.0,0.006673114672578731,0.006673114672578731
0.0645,0.16902918887822144,0.03694197876074204,6.0,0.007144081383002123,0.007144081383002123
0.065,0.17468318172167982,0.03950072896185041,6.0,0.007630113801690871,0.007630113801690871
0.0655,0.18032572200826288,0.04214290285181386,6.0,0.008131117528711105,0.008131117528711105
0.066,0.18595682762637114,0.04486828711274776,6.0,0.008646998598404409,0.008646998598404409
0.0665,0.19157651644128323,0.04767666880495867,6.0,0.009177663477692654,0.009177663477692654
0.067,0.19718480629515606,0.05056783536694433,6.0,0.009723019064388253,0.009723019064388253
0.0675,0.2027817150070245,0.05354157461539371,6.0,0.01028297268550982,0.01028297268550982
0.068,0.20836726037375586,0.0565976747234499,6.0,0.010857432095700243,0.010857432095700243
0.0685,0.21394146018642504,0.05973592384806291,6.0,0.011446305477272904,0.011446305477272904
0.069,0.21950433219823684,0.0629561108613345,6.0,0.012049501435343264,0.012049501435343264
0.0695,0.22505589413185628,0.06625802518281733,6.0,0.012666928996773453,0.012666928996773453
0.07,0.23059616368768523,0.06964145659084169,6.0,0.013298497609345525,0.013298497609345525
0.07050000000000001,0.23612515854386223,0.07310619522251545,6.0,0.013944117140120931,0.013944117140120931
0.07100000000000001,0.24164289635626265,0.07665203157372415,6.0,0.014603697873805253,0.014603697873805253
0.07150000000000001,0.24714939475849856,0.08027875649913091,6.0,0.015277150511118087,0.015277150511118087
0.07200000000000001,0.2526446713619188,0.08398616121217649,6.0,0.015964386167168148,0.015964386167168148
0.0725,0.25812874375560896,0.08777403728507914,6.0,0.016665316369833528,0.016665316369833528
0.073,0.26360162950639154,0.09164217664883506,6.0,0.017379853058147165,0.017379853058147165
0.0735,0.26906334615882566,0.09559037159321776,6.0,0.01810790858068734,0.01810790858068734
0.074,0.27451391123520713,0.09961841476677843,6.0,0.01884939569397344,0.01884939569397344
0.0745,0.27995334223556867,0.10372609917684594,6.0,0.019604227560866803,0.019604227560866803
0.075,0.28538165663767967,0.10791321818952676,6.0,0.020372317748976645,0.020372317748976645
0.0755,0.29079887189704634,0.11217956552970493,6.0,0.021153580229071125,0.021153580229071125
0.076,0.2962050054469116,0.11652493528104221,6.0,0.02194792937349348,0.02194792937349348
0.0765,0.3016000746982551,0.12094912188597783,6.0,0.022755279954583256,0.022755279954583256
0.077,0.30698409703979335,0.12545192014572878,6.0,0.023575547143102567,0.023575547143102567
0.0775,0.31235708983797955,0.1300331252202896,6.0,0.024408646506667464,0.024408646506667464
0.078,0.31771907043700365,0.13469253262843245,6.0,0.025254494008184282,0.025254494008184282
0.0785,0.3230700561587925,0.1394299382477071,6.0,0.026113006004291093,0.026113006004291093
0.079,0.3284100643030094,0.14424513831444102,6.0,0.026984099243804044,0.026984099243804044
0.0795,0.3337391121470548,0.1491379294237392,6.0,0.027867690866168908,0.027867690866168908
0.08,0.3390572169460656,0.15410810852948423,6.0,0.028763698399917385,0.028763698399917385
0.0805,0.3443643959329157,0.15915547294433643,6.0,0.029672039761128612,0.029672039761128612
0.081,0.3496606663182154,0.16427982033973365,6.0,0.03059263325189545,0.03059263325189545
0.0815,0.35494604529031226,0.16948094874589145,6.0,0.03152539755879591,0.03152539755879591
0.082,0.3602205500152902,0.17475865655180284,6.0,0.03247025175136934,0.03247025175136934
0.0825,0.36548419763697004,0.1801127425052386,6.0,0.0334271152805977,0.0334271152805977
0.083,0.3707370052769094,0.18554300571274712,6.0,0.034395907977391706,0.034395907977391706
0.0835,0.3759789900344025,0.1910492456396543,6.0,0.03537655005108181,0.03537655005108181
0.084,0.3812101689864807,0.19663126211006382,6.0,0.036368962087914285,0.036368962087914285
0.0845,0.3864305591879116,0.2022888553068568,6.0,0.03737306504955187,0.03737306504955187
0.085,0.39164017767119985,0.2080218257716921,6.0,0.03838878027157963,0.03838878027157963
0.0855,0.3968390414465869,0.21382997440500612,6.0,0.03941602946201552,0.03941602946201552
0.08600000000000001,0.4020271675020508,0.21971310246601305,6.0,0.040454734699825745,0.040454734699825745
0.08650000000000001,0.40720457280330663,0.22567101157270436,6.0,0.041504818433445105,0.041504818433445105
0.08700000000000001,0.4123712742938058,0.23170350370184956,6.0,0.042566203479302026,0.042566203479302026
0.08750000000000001,0.41752728889473695,0.2378103811889954,6.0,0.043638813020348534,0.043638813020348534
0.088,0.422672633505025,0.24399144672846634,6.0,0.04472257060459495,0.04472257060459495
0.0885,0.4278073250013321,0.25024650337336485,6.0,0.04581740014364945,0.04581740014364945
0.089,0.4329313802580238,0.25657535409110016,6.0,0.04692322591535637,0.04692322591535637
0.0895,0.43804481614417046,0.2629778018325817,6.0,0.04803997256195172,0.04803997256195172
0.09,0.4431476494633404,0.26945365087209594,6.0,0.049167565076189204,0.049167565076189204
0.0905,0.44823989699662947,0.27600270584756165,6.0,0.05030592880852243,0.05030592880852243
0.091,0.45332157550399865,0.28262477173071193,6.0,0.05145498946595272,0.05145498946595272
0.0915,0.4583927017242741,0.28931965382709435,6.0,0.05261467311061046,0.05261467311061046
0.092,0.4634532923751473,0.29608715777607103,6.0,0.053784906158340855,0.053784906158340855
0.0925,0.46850336415317495,0.3029270895508183,6.0,0.054965615377294344,0.054965615377294344
0.093,0.47354293373377887,0.30983925545832713,6.0,0.05615672788652149,0.05615672788652149
0.0935,0.4785720177712462,0.3168234621394029,6.0,0.05735817115457249,0.05735817115457249
0.094,0.4835906328987293,0.3238795165686653,6.0,0.05856987299810113,0.05856987299810113
0.0945,0.4885987957282457,0.3310072260545487,6.0,0.05979176158047332,0.05979176158047332
0.095,0.49359652285067823,0.3382063982393015,6.0,0.06102376541038003,0.06102376541038003
0.0955,0.4985838308357749,0.345476841098987,6.0,0.06226581334045489,0.06226581334045489
0.096,0.5035607362321489,0.35281836294348257,6.0,0.06351783456589609,0.06351783456589609
0.0965,0.5085272555672787,0.36023077241648027,6.0,0.06477975862309288,0.06477975862309288
0.097,0.513483405347508,0.36771387849548653,6.0,0.0660515153882565,0.0660515153882565
0.0975,0.5184292020580458,0.37526749049182206,6.0,0.06733303507605555,0.06733303507605555
0.098,0.5233646621629661,0.3828914180506222,6.0,0.06862424823825572,0.06862424823825572
0.0985,0.5282898021052083,0.39058547115083664,6.0,0.06992508576236416,0.06992508576236416
0.099,0.5332046383065769,0.39834946010522954,6.0,0.07123547887027801,0.07123547887027801
0.0995,0.5381091871677418,0.4061831955603795,6.0,0.07255535911693758,0.07255535911693758
0.1,0.5430034650682382,0.4140864884966795,6.0,0.07388465838898385,0.07388465838898385
0.1005,0.547887488366466,0.42205915022833707,6.0,0.07522330890342006,0.07522330890342006
0.101,0.5527612733996909,0.4301009924033739,6.0,0.07657124320627834,0.07657124320627834
0.1015,0.5576248364840435,0.43821182700362654,6.0,0.07792839417128991,0.07792839417128991
0.10200000000000001,0.5624781939145198,0.44639146634474564,6.0,0.07929469499856046,0.07929469499856046
0.10250000000000001,0.5673213619649811,0.45463972307619643,6.0,0.08067007921324906,0.08067007921324906
0.10300000000000001,0.5721543568881535,0.46295641018125855,6.0,0.08205448066425206,0.08205448066425206
0.10350000000000001,0.5769771949156288,0.4713413409770262,6.0,0.0834478335228909,0.0834478335228909
0.10400000000000001,0.5817898922578636,0.47979432911440767,6.0,0.08485007228160449,0.08485007228160449
0.1045,0.58659246510418,0.4883151885781257,6.0,0.08626113175264574,0.08626113175264574
0.105,0.5913849296227656,0.4969037336867183,6.0,0.08768094706678264,0.08768094706678264
0.1055,0.5961673019606725,0.505559779092537,6.0,0.089109453672003,0.089109453672003
0.106,0.6009395982438186,0.514283139781748,6.0,0.0905465873322243,0.0905465873322243
0.1065,0.605701834576987,0.523073631074332,6.0,0.09199228412600723,0.09199228412600723
0.107,0.6104540270438256,0.5319310686240843,6.0,0.09344648044527348,0.09344648044527348
0.1075,0.6151961917068478,0.5408552684186143,6.0,0.09490911299402834,0.09490911299402834
0.108,0.6199283446074325,0.5498460467793461,6.0,0.09638011878708677,0.09638011878708677
0.1085,0.6246505017658233,0.5589032203615181,6.0,0.09785943514880417,0.09785943514880417
0.109,0.6293626791811292,0.568026606154183,6.0,0.09934699971181128,0.09934699971181128
0.1095,0.6340648928313247,0.5772160214802085,6.0,0.10084275041575327,0.10084275041575327
0.11,0.6387571586732492,0.586471283996276,6.0,0.10234662550603287,0.10234662550603287
0.1105,0.6434394926426076,0.595792211692882,6.0,0.10385856353255797,0.10385856353255797
0.111,0.6481119106539697,0.605178622894337,6.0,0.10537850334849307,0.10537850334849307
0.1115,0.6527744286007706,0.614630336258766,6.0,0.1069063841090152,0.1069063841090152
0.112,0.657427062355311,0.6241471707781086,6.0,0.10844214527007381,0.10844214527007381
0.1125,0.6620698277687563,0.6337289457781184,6.0,0.1099857265871547,0.1099857265871547
0.113,0.6667027406711376,0.6433754809183645,6.0,0.11153706811404845,0.11153706811404845
0.1135,0.6713258168713506,0.6530865961922289,6.0,0.1130961102016225,0.1130961102016225
0.114,0.675939072157157,0.6628621119269095,6.0,0.11466279349659778,0.11466279349659778
0.1145,0.6805425222951831,0.6727018487834175,6.0,0.11623705894032907,0.11623705894032907
0.115,0.6851361830309207,0.6826056277565794,6.0,0.11781884776758977,0.11781884776758977
0.1155,0.6897200700887269,0.6925732701750356,6.0,0.11940810150536055,0.11940810150536055
0.116,0.6942941991718238,0.7026045977012412,6.0,0.12100476197162194,0.12100476197162194
0.1165,0.6988585860030883,0.7126994314530103,6.0,0.12260877128715242,0.12260877128715242
0.117,0.7034132463071041,0.7228575923961742,6.0,0.12422007186895948,0.12422007186895948
0.11750000000000001,0.7079581957137349,0.733078903419709,6.0,0.12583860639820077,0.12583860639820077
0.11800000000000001,0.7124934498317841,0.7433631877448865,6.0,0.1274643178421935,0.1274643178421935
0.11850000000000001,0.717019024250291,0.7537102688973196,6.0,0.1290971494536511,0.1290971494536511
0.11900000000000001,0.7215349345385309,0.7641199707069634,6.0,0.13073704476951373,0.13073704476951373
0.11950000000000001,0.7260411962460148,0.7745921173081138,6.0,0.13238394760978192,0.13238394760978192
0.12,0.7305378249024893,0.7851265331394089,6.0,0.13403780207635455,0.13403780207635455
0.1205,0.7350248360179376,0.7957230429438287,6.0,0.13569855255187077,0.13569855255187077
0.121,0.7395022450825779,0.8063814717686939,6.0,0.1373661436985551,0.1373661436985551
0.1215,0.7439700675668647,0.8171016449656674,6.0,0.13904052045706689,0.13904052045706689
0.122,0.7484283189214882,0.8278833881907536,6.0,0.1407216280453534,0.1407216280453534
0.1225,0.7528770145773745,0.8387265274042983,6.0,0.14240941195750673,0.14240941195750673
0.123,0.7573161699456857,0.849630888870989,6.0,0.1441038179626244,0.1441038179626244
0.1235,0.7617458004178195,0.860596299159855,6.0,0.14580479210367375,0.14580479210367375
0.124,0.7661659213654094,0.8716225851442669,6.0,0.14751228069636024,0.14751228069636024
0.1245,0.770576548140325,0.882709574001937,6.0,0.1492262303279993,0.1492262303279993
0.125,0.7749776960746715,0.8938570932149192,6.0,0.1509465878563921,0.1509465878563921
0.1255,0.7793693804807903,0.9050649705696092,6.0,0.1526733004087049,0.1526733004087049
0.126,0.7837516166512583,0.9163330341567439,6.0,0.1544063153803521,0.1544063153803521
0.1265,0.7881244198588883,0.9276611123714023,6.0,0.15614558043388344,0.15614558043388344
0.127,0.792487805356729,0.9390490339130042,6.0,0.15789104349787417,0.15789104349787417
0.1275,0.7968417883780652,0.9504966277853117,6.0,0.15964265276581954,0.15964265276581954
0.128,0.801186384136417,0.9620037232964286,6.0,0.16140035669503275,0.16140035669503275
0.1285,0.8055216078255407,0.9735701500587997,6.0,0.16316410400554657,0.16316410400554657
0.129,0.8098474746194285,0.9851957379892116,6.0,0.1649338436790186,0.1649338436790186
0.1295,0.8141639996723083,0.9968803173087926,6.0,0.1667095249576403,0.1667095249576403
0.13,0.818471198118644,1.0086237185430127,6.0,0.16849109734304968,0.16849109734304968
0.1305,0.8227690850731351,1.0204257725216834,6.0,0.17027851059524743,0.17027851059524743
0.131,0.827057675630717,1.0322863103789575,6.0,0.17207171473151686,0.17207171473151686
0.1315,0.8313369848665612,1.04420516355333,6.0,0.17387066002534768,0.17387066002534768
0.132,0.8356070278360748,1.056182163787637,6.0,0.1756752970053628,0.1756752970053628
0.1325,0.8398678195749008,1.0682171431290561,6.0,0.1774855764542493,0.1774855764542493
0.133,0.844119375098918,1.0803099339291071,6.0,0.17930144940769288,0.17930144940769288
0.1335,0.8483617094042412,1.0924603688436507,6.0,0.18112286715331555,0.18112286715331555
0.134,0.8525948374672209,1.10466828083289,6.0,0.1829497812296175,0.1829497812296175
0.1345,0.8568187742444436,1.116933503161369,6.0,0.18478214342492205,0.18478214342492205
0.135,0.8610335346727315,1.1292558693979733,6.0,0.18661990577632423,0.18661990577632423
0.1355,0.8652391336691426,1.1416352134159304,6.0,0.18846302056864336,0.18846302056864336
0.136,0.869435586130971,1.1540713693928095,6.0,0.1903114403333785,0.1903114403333785
0.1365,0.8736229069357464,1.166564171810521,6.0,0.19216511784766793,0.19216511784766793
0.137,0.8778011109412344,1.1791134554553175,6.0,0.19402400613325207,0.19402400613325207
0.1375,0.8819702129854364,1.1917190554177925,6.0,0.1958880584554399,0.1958880584554399
0.138,0.88613022788659,1.2043808070928812,6.0,0.19775722832207868,0.19775722832207868
0.1385,0.8902811704431681,1.217098546179861,6.0,0.19963146948252747,0.19963146948252747
0.139,0.8944230554338798,1.22987210868235,6.0,0.20151073592663407,0.20151073592663407
0.1395,0.8985558976176701,1.242701330908309,6.0,0.20339498188371546,0.20339498188371546
0.14,0.9026797117337195,1.2555860494700393,6.0,0.20528416182154152,0.20528416182154152
0.1405,0.9067945125014446,1.2685261012841842,6.0,0.20717823044532238,0.20717823044532238
0.14100000000000001,0.9109003146204979,1.2815213235717293,6.0,0.20907714269669955,0.20907714269669955
0.14150000000000001,0.9149971327707676,1.2945715538580003,6.0,0.21098085375273973,0.21098085375273973
0.14200000000000002,0.9190849816123777,1.3076766299726663,6.0,0.21288931902493283,0.21288931902493283
0.14250000000000002,0.9231638757856884,1.3208363900497364,6.0,0.21480249415819308,0.21480249415819308
0.14300000000000002,0.9272338299112951,1.334050672527562,6.0,0.21672033502986338,0.21672033502986338
0.14350000000000002,0.9312948585900296,1.3473193161488364,6.0,0.21864279774872358,0.21864279774872358
0.14400000000000002,0.9353469764029595,1.3606421599605936,6.0,0.22056983865400184,0.22056983865400184
0.1445,0.9393901979113879,1.3740190433142092,6.0,0.22250141431438922,0.22250141431438922
0.145,0.9434245376568542,1.387449805865403,6.0,0.2244374815270582,0.2244374815270582
0.1455,0.9474500101611333,1.4009342875742328,6.0,0.226377997316684,0.226377997316684
0.146,0.9514666299262361,1.4144723287051,6.0,0.2283229189344697,0.2283229189344697
0.1465,0.9554744114344094,1.4280637698267467,6.0,0.23027220385717453,0.23027220385717453
0.147,0.9594733691481354,1.4417084518122574,6.0,0.23222580978614543,0.23222580978614543
0.1475,0.9634635175101329,1.4554062158390575,6.0,0.23418369464635252,0.23418369464635252
0.148,0.9674448709433559,1.4691569033889147,6.0,0.2361458165854269,0.2361458165854269
0.1485,0.9714174438509946,1.4829603562479374,6.0,0.23811213397270306,0.23811213397270306
0.149,0.9753812506164748,1.4968164165065765,6.0,0.2400826053982632,0.2400826053982632
0.1495,0.9793363056034585,1.5107249265596239,6.0,0.24205718967198625,0.24205718967198625
0.15,0.9832826231571488,1.5246857290791396,6.0,0.24403584582315843,0.24403584582315843
0.1505,0.9872202177065216,1.5386986648985188,6.0,0.24601853314348845,0.24601853314348845
0.151,0.9911491036110065,1.5527635762003686,6.0,0.24800521112079998,0.24800521112079998
0.1515,0.9950692951405112,1.5668803069205248,6.0,0.24999583942907383,0.24999583942907383
0.152,0.9989808065467394,1.5810487012667283,6.0,0.2519903779579707,0.2519903779579707
0.1525,1.00288365206319,1.5952686037186248,6.0,0.25398878681191084,0.25398878681191084
0.153,1.0067778459051584,1.6095398590277648,6.0,0.2559910263091568,0.2559910263091568
0.1535,1.0106634022697347,1.6238623122176032,6.0,0.2579970569808996,0.2579970569808996
0.154,1.0145403353358053,1.6382358085835005,6.0,0.2600068395703473,0.2600068395703473
0.1545,1.0184086592640522,1.6526601936927214,6.0,0.2620203350318176,0.2620203350318176
0.155,1.0222683881969528,1.6671353133844358,6.0,0.2640375045298323,0.2640375045298323
0.1555,1.0261195362587805,1.6816610137697177,6.0,0.26605830943821673,0.26605830943821673
0.156,1.0299621175556042,1.696237141231547,6.0,0.2680827113391994,0.2680827113391994
0.1565,1.0337961461752885,1.710863542424807,6.0,0.270110672022518,0.270110672022518
0.157,1.0376216361874937,1.7255400642762875,6.0,0.2721421534845255,0.2721421534845255
0.1575,1.0414386016436756,1.7402665539846818,6.0,0.2741771179273013,0.2741771179273013
0.158,1.0452470565770862,1.7550428590205882,6.0,0.27621552775776476,0.27621552775776476
0.1585,1.0490470150027724,1.7698688271265104,6.0,0.27825734558679094,0.27825734558679094
0.159,1.0528384909175772,1.7847443063168564,6.0,0.28030253422833074,0.28030253422833074
0.1595,1.0566214983001396,1.7996691448779394,6.0,0.28235105669853366,0.28235105669853366
0.16,1.0603960511108934,1.8146431913679766,6.0,0.28440287621487226,0.28440287621487226
0.1605,1.064162163292069,1.829666294617091,6.0,0.2864579561952719,0.2864579561952719
0.161,1.067919848767692,1.8447383037273097,6.0,0.2885162602572412,0.2885162602572412
0.1615,1.0716691214435836,1.859859068072565,6.0,0.2905777522170073,0.2905777522170073
0.162,1.075409995207361,1.875028437298694,6.0,0.2926423960886529,0.2926423960886529
0.1625,1.0791424839284365,1.8902462613234383,6.0,0.2947101560832562,0.2947101560832562
0.163,1.082866601458019,1.9055123903364448,6.0,0.2967809966080358,0.2967809966080358
0.1635,1.0865823616291121,1.9208266747992644,6.0,0.2988548822654951,0.2988548822654951
0.164,1.0902897782565157,1.9361889654453535,6.0,0.3009317778525729,0.3009317778525729
0.1645,1.093988865136825,1.9515991132800734,6.0,0.30301164835979516,0.30301164835979516
0.165,1.0976796360484313,1.9670569695806899,6.0,0.30509445897043014,0.30509445897043014
0.1655,1.1013621047515212,1.982562385896373,6.0,0.3071801750596463,0.3071801750596463
0.166,1.1050362849880768,1.9981152140481988,6.0,0.30926876219367344,0.30926876219367344
0.1665,1.1087021904818768,2.0137153061291473,6.0,0.31136018612896676,0.31136018612896676
0.167,1.1123598349384944,2.029362514504103,6.0,0.3134544128113731,0.3134544128113731
0.1675,1.1160092320452994,2.045056691809857,6.0,0.31555140837530105,0.31555140837530105
0.168,1.1196503954714565,2.0607976909551033,6.0,0.3176511391428931,0.3176511391428931
0.1685,1.1232833388679269,2.0765853651204416,6.0,0.3197535716232019,0.3197535716232019
0.169,1.1269080758674666,2.0924195677583755,6.0,0.32185867251136707,0.32185867251136707
0.1695,1.130524620084628,2.1083001525933147,6.0,0.3239664086877981,0.3239664086877981
0.17,1.1341329851157587,2.1242269736215724,6.0,0.3260767472173569,0.3260767472173569
0.1705,1.1377331845390022,2.140199885111368,6.0,0.3281896553485455,0.3281896553485455
0.171,1.1413252319142977,2.1562187416028253,6.0,0.3303051005126956,0.3303051005126956
0.1715,1.1449091407833802,2.1722833979079716,6.0,0.3324230503231611,0.3324230503231611
0.17200000000000001,1.1484849246697797,2.1883937091107413,6.0,0.33454347257451283,0.33454347257451283
0.17250000000000001,1.1520525970788227,2.204549530566971,6.0,0.3366663352417381,0.3366663352417381
0.17300000000000001,1.1556121714976308,2.220750717904404,6.0,0.33879160647944034,0.33879160647944034
0.17350000000000002,1.1591636613951217,2.236997127022688,6.0,0.3409192546210439,0.3409192546210439
0.17400000000000002,1.1627070802220087,2.2532886140933748,6.0,0.34304924817800003,0.34304924817800003
0.17450000000000002,1.1662424414108001,2.269625035559922,6.0,0.3451815558389963,0.3451815558389963
0.17500000000000002,1.1697697583758009,2.286006248137692,6.0,0.3473161464691695,0.3473161464691695
0.17550000000000002,1.173289044513111,2.302432108813951,6.0,0.3494529891093197,0.3494529891093197
0.176,1.1768003132006262,2.3189024748478695,6.0,0.3515920529751285,0.3515920529751285
0.1765,1.1803035777980384,2.3354172037705263,6.0,0.3537333074563799,0.3537333074563799
0.177,1.1837988516468347,2.351976153384901,6.0,0.35587672211618243,0.35587672211618243
0.1775,1.1872861480702979,2.36857918176588,6.0,0.35802226669019604,0.35802226669019604
0.178,1.1907654803735064,2.385226147260254,6.0,0.3601699110858609,0.3601699110858609
0.1785,1.1942368618433348,2.4019169084867187,6.0,0.36231962538162843,0.36231962538162843
0.179,1.1977003057484525,2.4186513243358743,6.0,0.3644713798261959,0.3644713798261959
0.1795,1.2011558253393255,2.4354292539702262,6.0,0.366625144837743,0.366625144837743
0.18,1.204603433848215,2.452250556824185,6.0,0.36878089100317224,0.36878089100317224
0.1805,1.2080431444891777,2.4691150926040644,6.0,0.3709385890773503,0.3709385890773503
0.181,1.2114749704580663,2.4860227212880845,6.0,0.37309820998235377,0.37309820998235377
0.1815,1.214898924932529,2.50297330312637,6.0,0.37525972480671704,0.37525972480671704
0.182,1.21831502107201,2.51996669864095,6.0,0.3774231048046824,0.3774231048046824
0.1825,1.2217232720177487,2.537002768625759,6.0,0.37958832139545323,0.37958832139545323
0.183,1.2251236908927803,2.5540813741466346,6.0,0.3817553461624499,0.3817553461624499
0.1835,1.2285162908019358,2.571202376541322,6.0,0.38392415085256837,0.38392415085256837
0.184,1.2319010848318421,2.588365637419469,6.0,0.38609470737544127,0.38609470737544127
0.1845,1.2352780860509212,2.605571018662628,6.0,0.38826698780270136,0.38826698780270136
0.185,1.2386473075093913,2.6228183824242595,6.0,0.3904409643672488,0.3904409643672488
0.1855,1.2420087622392657,2.6401075911297243,6.0,0.39261660946251903,0.39261660946251903
0.186,1.2453624632543543,2.6574385074762903,6.0,0.39479389564175604,0.39479389564175604
0.1865,1.2487084235502615,2.6748109944331304,6.0,0.39697279561728516,0.39697279561728516
0.187,1.2520466561043881,2.6922249152413227,6.0,0.39915328225979113,0.39915328225979113
0.1875,1.255377173875931,2.7096801334138485,6.0,0.4013353285975975,0.4013353285975975
0.188,1.2586999898058815,2.7271765127355945,6.0,0.40351890781594824,0.40351890781594824
0.1885,1.2620151168170277,2.744713917263353,6.0,0.4057039932562932,0.4057039932562932
0.189,1.2653225678139528,2.76229221132582,6.0,0.4078905584155751,0.4078905584155751
0.1895,1.2686223556830358,2.7799112595235975,6.0,0.41007857694551986,0.41007857694551986
0.19,1.2719144933036872,2.797570926506198,6.0,0.4122680226578266,0.4122680226578266
0.1905,1.2751989936965096,2.8152710740398432,6.0,0.4144588696014731,0.4144588696014731
0.191,1.2784758697358127,2.8330115667232976,6.0,0.4166510919113737,0.4166510919113737
0.1915,1.2817451342169244,2.8507922706355737,6.0,0.41884466384250585,0.41884466384250585
0.192,1.2850067999186625,2.868613052093668,6.0,0.4210395598019425,0.4210395598019425
0.1925,1.2882608796033337,2.8864737776525584,6.0,0.42323575434816463,0.42323575434816463
0.193,1.2915073860167354,2.9043743141052056,6.0,0.42543322219037927,0.42543322219037927
0.1935,1.294746331888154,2.922314528482554,6.0,0.4276319381878377,0.4276319381878377
0.194,1.297977729930366,2.940294288053528,6.0,0.4298318773491568,0.4298318773491568
0.1945,1.3012015928396374,2.9583134603250363,6.0,0.4320330148316427,0.4320330148316427
0.195,1.3044179332957244,2.9763719130419695,6.0,0.43423532594061737,0.43423532594061737
0.1955,1.3076267639618726,2.994469514187201,6.0,0.43643878612874626,0.43643878612874626
0.196,1.3108280974848172,3.012606131981585,6.0,0.43864337099536943,0.43864337099536943
0.1965,1.314021946494783,3.030781634883961,6.0,0.44084905628583454,0.44084905628583454
0.197,1.3172083236054857,3.048995891591149,6.0,0.4430558178908332,0.4430558178908332
0.1975,1.320387241414129,3.067248771037951,6.0,0.4452636318457372,0.4452636318457372
0.198,1.3235587125014079,3.0855401423971536,6.0,0.44747247432994036,0.44747247432994036
0.1985,1.326722749431506,3.103869875079523,6.0,0.4496823216661998,0.4496823216661998
0.199,1.3298793647520972,3.1222378387338106,6.0,0.4518931503199816,0.4518931503199816
0.1995,1.333028570994345,3.140643903246748,6.0,0.4541049368988074,0.4541049368988074
0.2,1.336170380672903,3.1590879387430513,6.0,0.45631765815160447,0.45631765815160447
0.2005,1.3393048062859139,3.177569815585417,6.0,0.45853129096805684,0.45853129096805684
0.201,1.3424318603150105,3.196089404374526,6.0,0.4607458123779601,0.4607458123779601
0.2015,1.3455515552253152,3.21464657594904,6.0,0.462961199550577,0.462961199550577
0.202,1.3486639034654404,3.2332412013856042,6.0,0.4651774297939971,0.4651774297939971
0.2025,1.3517689174674878,3.2518731519988457,6.0,0.4673944805544969,0.4673944805544969
0.203,1.3548666096470496,3.270542299341374,6.0,0.46961232941590386,0.46961232941590386
0.20350000000000001,1.3579569924032067,3.2892485152037816,6.0,0.4718309540989609,0.4718309540989609
0.20400000000000001,1.3610400781185306,3.3079916716146434,6.0,0.4740503324606958,0.4740503324606958
0.20450000000000002,1.364115879159082,3.3267716408405157,6.0,0.47627044249378947,0.47627044249378947
0.20500000000000002,1.3671844078744115,3.3455882953859386,6.0,0.4784912623259497,0.4784912623259497
0.20550000000000002,1.3702456765975597,3.3644415079934333,6.0,0.4807127702192852,0.4807127702192852
0.20600000000000002,1.3732996976450567,3.3833311516435054,6.0,0.4829349445696824,0.4829349445696824
0.20650000000000002,1.3763464833169223,3.402257099554641,6.0,0.48515776390618476,0.48515776390618476
0.20700000000000002,1.379386045896666,3.4212192251833096,6.0,0.4873812068903737,0.4873812068903737
0.20750000000000002,1.3824183976512874,3.440217402223962,6.0,0.4896052523157528,0.4896052523157528
0.20800000000000002,1.3854435508312755,3.4592515046090337,6.0,0.4918298791071331,0.4918298791071331
0.2085,1.3884615176706085,3.47832140650894,6.0,0.4940550663200208,0.4940550663200208
0.209,1.391472310386756,3.4974269823320814,6.0,0.49628079314000856,0.49628079314000856
0.2095,1.3944759411806755,3.516568106724839,6.0,0.498507038882167,0.498507038882167
0.21,1.3974724222368153,3.5357446545715767,6.0,0.5007337829904395,0.5007337829904395
0.2105,1.4004617657231133,3.5549565009946402,6.0,0.5029610050370391,0.5029610050370391
0.211,1.4034439837909967,3.574203521354359,6.0,0.5051886847218477,0.5051886847218477
0.2115,1.406419088575383,3.5934855912490447,6.0,0.5074168018718171,0.5074168018718171
0.212,1.409387092194679,3.6128025865149898,6.0,0.5096453364403725,0.5096453364403725
0.2125,1.4123480067507814,3.6321543832264718,6.0,0.5118742685068176,0.5118742685068176
0.213,1.4153018443290768,3.6515408576957484,6.0,0.514103578275743,0.514103578275743
0.2135,1.4182486169984414,3.6709618864730613,6.0,0.5163332460764357,0.5163332460764357
0.214,1.4211883368112408,3.690417346346634,6.0,0.5185632523622913,0.5185632523622913
0.2145,1.424121015803331,3.709907114342672,6.0,0.5207935777102283,0.5207935777102283
